u1,u2,q1d,q1,q2d,q2,dq1d,dq1,dq2d,dq2,ddq1d,ddq1,ddq2d,ddq2
43,65,99,91.35,15,-53.85,0,15,0,15,0,0,0,0
44,65,99,91.35,15,-53.85,0,15,0,15,0,0,0,0
39,68,98,91.35,15,-53.85,0,15,0,15,0,0,0,0
41,68,98,91.2,15,-53.85,0,-15,0,15,0,-3000,0,0
44,68,98,91.05,15,-53.85,0,-15,0,15,0,0,0,0
46,68,98,90.9,15,-53.85,0,-15,0,15,0,0,0,0
49,67,98,90.75,15,-53.85,0,-15,0,15,0,0,0,0
51,67,98,90.6,15,-53.85,0,-15,0,15,0,0,0,0
52,67,98,90.6,15,-53.85,0,-15,0,15,0,0,0,0
52,70,98,90.75,15,-53.85,0,15,0,15,0,3000,0,0
53,70,98,90.75,15,-53.85,0,15,0,15,0,0,0,0
53,70,98,90.9,15,-53.85,0,15,0,15,0,0,0,0
52,70,98,91.05,15,-53.85,0,15,0,15,0,0,0,0
53,70,98,91.05,15,-53.85,0,15,0,15,0,0,0,0
53,70,98,91.2,15,-53.85,0,15,0,15,0,0,0,0
54,73,98,91.2,15,-53.85,0,15,0,15,0,0,0,0
55,73,98,91.2,15,-53.85,0,15,0,15,0,0,0,0
58,73,98,91.05,15,-53.85,0,-15,0,15,0,-3000,0,0
60,73,98,90.9,15,-53.85,0,-15,0,15,0,0,0,0
61,73,98,90.9,15,-53.85,0,-15,0,15,0,0,0,0
64,73,98,90.75,15,-53.85,0,-15,0,15,0,0,0,0
59,77,97,90.75,15,-53.85,0,-15,0,15,0,0,0,0
59,78,97,90.75,15,-53.85,0,-15,0,15,0,0,0,0
60,78,97,90.75,15,-53.85,0,-15,0,15,0,0,0,0
60,78,97,90.9,15,-53.85,0,15,0,15,0,3000,0,0
61,78,97,90.9,15,-53.85,0,15,0,15,0,0,0,0
62,82,97,90.9,15,-53.85,0,15,0,15,0,0,0,0
61,83,97,91.05,15,-53.85,0,15,0,15,0,0,0,0
62,83,97,91.05,15,-53.85,0,15,0,15,0,0,0,0
63,83,97,91.05,15,-53.85,0,15,0,15,0,0,0,0
64,83,97,91.05,15,-53.85,0,15,0,15,0,0,0,0
65,88,97,91.05,15,-53.85,0,15,0,15,0,0,0,0
67,88,97,90.9,15,-53.85,0,-15,0,15,0,-3000,0,0
68,89,97,90.9,15,-53.85,0,-15,0,15,0,0,0,0
69,89,97,90.9,15,-53.85,0,-15,0,15,0,0,0,0
70,90,97,90.9,15,-53.85,0,-15,0,15,0,0,0,0
65,94,96,90.9,15,-53.85,0,-15,0,15,0,0,0,0
65,95,96,90.9,15,-53.85,0,-15,0,15,0,0,0,0
66,95,96,90.9,15,-53.85,0,-15,0,15,0,0,0,0
67,96,96,90.9,15,-53.85,0,-15,0,15,0,0,0,0
68,96,96,90.9,15,-53.85,0,-15,0,15,0,0,0,0
67,101,96,91.05,15,-53.85,0,15,0,15,0,3000,0,0
68,102,96,91.05,15,-53.85,0,15,0,15,0,0,0,0
68,103,96,91.05,15,-53.85,0,15,0,15,0,0,0,0
69,103,96,91.05,15,-53.85,0,15,0,15,0,0,0,0
71,108,96,90.9,15,-53.7,0,-15,0,15,0,-3000,0,0
72,108,96,90.9,15,-53.7,0,-15,0,15,0,0,0,0
73,109,96,90.9,15,-53.7,0,-15,0,15,0,0,0,0
74,110,96,90.9,15,-53.7,0,-15,0,15,0,0,0,0
68,115,95,90.9,15,-53.55,0,-15,0,15,0,0,0,0
69,116,95,90.9,15,-53.55,0,-15,0,15,0,0,0,0
70,116,95,90.9,15,-53.4,0,-15,0,15,0,0,0,0
70,116,95,90.9,15,-53.25,0,-15,0,15,0,0,0,0
71,121,95,90.9,15,-53.1,0,-15,0,15,0,0,0,0
71,121,95,90.9,15,-52.95,0,-15,0,15,0,0,0,0
72,121,95,90.9,15,-52.65,0,-15,0,15,0,0,0,0
73,121,95,90.9,15,-52.35,0,-15,0,15,0,0,0,0
73,125,95,90.9,15,-52.05,0,-15,0,15,0,0,0,0
74,124,95,90.9,15,-51.75,0,-15,0,15,0,0,0,0
74,124,95,90.9,15,-51.45,0,-15,0,15,0,0,0,0
75,124,95,90.9,15,-51,0,-15,0,15,0,0,0,0
70,127,94,90.9,15,-50.7,0,-15,0,15,0,0,0,0
70,126,94,90.9,15,-50.25,0,-15,0,15,0,0,0,0
70,125,94,90.9,15,-49.8,0,-15,0,15,0,0,0,0
71,124,94,90.9,15,-49.2,0,-15,0,15,0,0,0,0
71,127,94,90.9,15,-48.75,0,-15,0,15,0,0,0,0
72,125,94,90.9,15,-48.15,0,-15,0,15,0,0,0,0
72,123,94,90.9,15,-47.55,0,-15,0,15,0,0,0,0
73,122,94,90.9,15,-47.1,0,-15,0,15,0,0,0,0
73,124,94,90.9,15,-46.5,0,-15,0,15,0,0,0,0
74,123,94,90.9,15,-45.9,0,-15,0,15,0,0,0,0
74,121,94,90.9,15,-45.3,0,-15,0,15,0,0,0,0
69,123,93,90.9,15,-44.7,0,-15,0,15,0,0,0,0
69,121,93,90.9,15,-43.95,0,-15,0,15,0,0,0,0
69,118,93,90.9,15,-43.35,0,-15,0,15,0,0,0,0
69,116,93,90.9,15,-42.75,0,-15,0,15,0,0,0,0
70,118,93,90.9,15,-42.15,0,-15,0,15,0,0,0,0
70,115,93,90.9,15,-41.4,0,-15,0,15,0,0,0,0
70,112,93,90.9,15,-40.65,0,-15,0,15,0,0,0,0
71,110,93,90.9,15,-40.05,0,-15,0,15,0,0,0,0
71,111,93,90.9,15,-39.3,0,-15,0,15,0,0,0,0
71,109,93,90.9,15,-38.7,0,-15,0,15,0,0,0,0
72,106,93,90.9,15,-37.95,0,-15,0,15,0,0,0,0
66,107,92,90.9,15,-37.35,0,-15,0,15,0,0,0,0
66,104,92,90.9,15,-36.6,0,-15,0,15,0,0,0,0
66,101,92,90.9,15,-36,0,-15,0,15,0,0,0,0
65,98,92,91.05,15,-35.4,0,15,0,15,0,3000,0,0
65,99,92,91.05,15,-34.65,0,15,0,15,0,0,0,0
67,96,92,90.9,15,-33.9,0,-15,0,15,0,-3000,0,0
65,93,92,91.05,15,-33.45,0,-15,0,15,0,0,0,0
65,94,92,91.05,15,-32.85,0,15,0,15,0,3000,0,0
67,91,92,90.9,15,-32.25,0,-15,0,15,0,-3000,0,0
67,88,92,90.9,15,-31.65,0,-15,0,15,0,0,0,0
61,90,91,90.9,15,-31.2,0,-15,0,15,0,0,0,0
60,87,91,91.05,15,-30.6,0,15,0,15,0,3000,0,0
60,84,91,91.05,15,-30.15,0,15,0,15,0,0,0,0
60,82,91,91.05,15,-29.7,0,15,0,15,0,0,0,0
60,83,91,91.05,15,-29.25,0,15,0,15,0,0,0,0
60,81,91,91.05,15,-28.8,0,15,0,15,0,0,0,0
60,78,91,91.05,15,-28.35,0,15,0,15,0,0,0,0
60,80,91,91.05,15,-28.05,0,15,0,15,0,0,0,0
60,77,91,91.05,15,-27.6,0,15,0,15,0,0,0,0
60,75,91,91.05,15,-27.15,0,15,0,15,0,0,0,0
60,73,91,91.05,15,-26.85,0,15,0,15,0,0,0,0
54,75,90,91.05,15,-26.55,0,15,0,15,0,0,0,0
53,73,90,91.05,15,-26.25,0,15,0,15,0,0,0,0
53,70,90,91.05,15,-25.95,0,15,0,15,0,0,0,0
53,73,90,91.05,15,-25.8,0,15,0,15,0,0,0,0
53,71,90,91.05,15,-25.5,0,15,0,15,0,0,0,0
53,70,90,91.05,15,-25.35,0,15,0,15,0,0,0,0
53,72,90,91.05,15,-25.2,0,15,0,15,0,0,0,0
52,71,90,91.05,15,-25.05,0,15,0,15,0,0,0,0
52,70,90,91.05,15,-24.9,0,15,0,15,0,0,0,0
52,69,90,91.05,15,-24.9,0,15,0,15,0,0,0,0
46,72,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
46,71,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
45,70,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
45,74,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
45,73,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
44,73,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
44,76,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
44,76,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
43,76,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
43,75,89,91.05,15,-24.75,0,15,0,15,0,0,0,0
37,79,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
36,79,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
36,79,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
35,83,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
35,83,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
34,83,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
34,87,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
33,87,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
33,87,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
33,87,88,91.05,15,-24.75,0,15,0,15,0,0,0,0
26,91,87,91.05,15,-24.75,0,15,0,15,0,0,0,0
25,92,87,91.05,15,-24.75,0,15,0,15,0,0,0,0
25,92,87,91.05,15,-24.75,0,15,0,15,0,0,0,0
24,96,87,91.05,15,-24.75,0,15,0,15,0,0,0,0
23,97,87,91.05,15,-24.75,0,15,0,15,0,0,0,0
23,97,87,91.05,15,-24.6,0,15,0,15,0,0,0,0
22,97,87,91.05,15,-24.6,0,15,0,15,0,0,0,0
22,101,87,91.05,15,-24.45,0,15,0,15,0,0,0,0
21,101,87,91.05,15,-24.3,0,15,0,15,0,0,0,0
20,101,87,91.05,15,-24.3,0,15,0,15,0,0,0,0
14,105,86,91.05,15,-24.15,0,15,0,15,0,0,0,0
13,105,86,91.05,15,-24,0,15,0,15,0,0,0,0
12,105,86,91.05,15,-23.7,0,15,0,15,0,0,0,0
11,105,86,91.05,15,-23.55,0,15,0,15,0,0,0,0
11,108,86,91.05,15,-23.25,0,15,0,15,0,0,0,0
10,107,86,91.05,15,-22.95,0,15,0,15,0,0,0,0
9,107,86,91.05,15,-22.8,0,15,0,15,0,0,0,0
8,111,86,91.05,15,-22.5,0,15,0,15,0,0,0,0
8,110,86,91.05,15,-22.05,0,15,0,15,0,0,0,0
7,108,86,91.05,15,-21.6,0,15,0,15,0,0,0,0
6,108,86,91.05,15,-21.3,0,15,0,15,0,0,0,0
0,111,85,91.05,15,-20.85,0,15,0,15,0,0,0,0
-1,109,85,91.05,15,-20.4,0,15,0,15,0,0,0,0
-2,108,85,91.05,15,-19.8,0,15,0,15,0,0,0,0
-3,110,85,91.05,15,-19.35,0,15,0,15,0,0,0,0
-3,109,85,91.05,15,-18.9,0,15,0,15,0,0,0,0
-4,107,85,91.05,15,-18.3,0,15,0,15,0,0,0,0
-5,104,85,91.05,15,-17.7,0,15,0,15,0,0,0,0
-6,107,85,91.05,15,-17.25,0,15,0,15,0,0,0,0
-7,105,85,91.05,15,-16.65,0,15,0,15,0,0,0,0
-8,103,85,91.05,15,-16.05,0,15,0,15,0,0,0,0
-9,100,85,91.05,15,-15.45,0,15,0,15,0,0,0,0
-16,102,84,91.05,15,-14.85,0,15,0,15,0,0,0,0
-17,100,84,91.05,15,-14.1,0,15,0,15,0,0,0,0
-18,96,84,91.05,15,-13.5,0,15,0,15,0,0,0,0
-19,94,84,91.05,15,-12.9,0,15,0,15,0,0,0,0
-20,95,84,91.05,15,-12.3,0,15,0,15,0,0,0,0
-21,92,84,91.05,15,-11.55,0,15,0,15,0,0,0,0
-22,90,84,91.05,15,-10.8,0,15,0,15,0,0,0,0
-23,86,84,91.05,15,-10.2,0,15,0,15,0,0,0,0
-24,87,84,91.05,15,-9.6,0,15,0,15,0,0,0,0
-25,84,84,91.05,15,-8.85,0,15,0,15,0,0,0,0
-26,80,84,91.05,15,-8.1,0,15,0,15,0,0,0,0
-28,77,84,91.05,15,-7.5,0,15,0,15,0,0,0,0
-35,78,83,91.05,15,-6.9,0,15,0,15,0,0,0,0
-36,75,83,91.05,15,-6.15,0,15,0,15,0,0,0,0
-37,71,83,91.05,15,-5.55,0,15,0,15,0,0,0,0
-37,68,83,90.9,15,-4.95,0,-15,0,15,0,-3000,0,0
-38,69,83,90.9,15,-4.35,0,-15,0,15,0,0,0,0
-39,66,83,90.9,15,-3.75,0,-15,0,15,0,0,0,0
-42,63,83,91.05,15,-3.3,0,15,0,15,0,3000,0,0
-43,60,83,91.05,15,-2.85,0,15,0,15,0,0,0,0
-44,60,83,91.05,15,-2.25,0,15,0,15,0,0,0,0
-46,57,83,91.05,15,-1.8,0,15,0,15,0,0,0,0
-47,54,83,91.05,15,-1.35,0,15,0,15,0,0,0,0
-48,51,83,91.05,15,-0.9,0,15,0,15,0,0,0,0
-49,48,83,91.05,15,-0.45,0,15,0,15,0,0,0,0
-57,50,82,91.05,15,-0.15,0,15,0,15,0,0,0,0
-58,47,82,91.05,15,0.3,0,15,0,15,0,0,0,0
-59,44,82,91.05,15,0.6,0,15,0,15,0,0,0,0
-61,42,82,91.05,15,0.9,0,15,0,15,0,0,0,0
-62,39,82,91.05,15,1.2,0,15,0,15,0,0,0,0
-63,41,82,91.05,15,1.5,0,15,0,15,0,0,0,0
-65,39,82,91.05,15,1.65,0,15,0,15,0,0,0,0
-66,37,82,91.05,15,1.8,0,15,0,15,0,0,0,0
-67,35,82,91.05,15,1.95,0,15,0,15,0,0,0,0
-69,33,82,91.05,15,2.1,0,15,0,15,0,0,0,0
-70,36,82,91.05,15,2.1,0,15,0,15,0,0,0,0
-71,34,82,91.05,15,2.25,0,15,0,15,0,0,0,0
-73,33,82,91.05,15,2.25,0,15,0,15,0,0,0,0
-74,32,82,91.05,15,2.25,0,15,0,15,0,0,0,0
-76,30,82,91.05,15,2.25,0,15,0,15,0,0,0,0
-83,33,81,91.05,15,2.25,0,15,0,15,0,0,0,0
-83,32,81,90.9,15,2.25,0,-15,0,15,0,-3000,0,0
-85,31,81,90.9,15,2.25,0,-15,0,15,0,0,0,0
-86,30,81,90.9,15,2.25,0,-15,0,15,0,0,0,0
-88,29,81,90.9,15,2.25,0,-15,0,15,0,0,0,0
-88,28,81,90.75,15,2.25,0,-15,0,15,0,0,0,0
-89,31,81,90.75,15,2.25,0,-15,0,15,0,0,0,0
-89,30,81,90.6,15,2.25,0,-15,0,15,0,0,0,0
-89,29,81,90.45,15,2.25,0,-15,0,15,0,0,0,0
-89,28,81,90.3,15,2.25,0,-15,0,15,0,0,0,0
-89,27,81,90.15,15,2.25,0,-15,0,15,0,0,0,0
-87,26,81,89.85,15,2.25,0,-15,0,15,0,0,0,0
-87,29,81,89.7,15,2.25,0,-15,0,15,0,0,0,0
-86,29,81,89.4,15,2.25,0,-15,0,15,0,0,0,0
-84,27,81,89.1,15,2.4,0,-15,0,15,0,0,0,0
-81,26,81,88.65,15,2.4,0,-15,0,15,0,0,0,0
-78,25,81,88.2,15,2.55,0,-15,0,15,0,0,0,0
-73,24,81,87.6,15,2.7,0,-15,0,15,0,0,0,0
-68,22,81,87,15,2.85,0,-15,0,15,0,0,0,0
-63,21,81,86.4,15,3,0,-15,0,15,0,0,0,0
-63,23,80,85.65,15,3.15,0,-15,0,15,0,0,0,0
-57,22,80,84.9,15,3.15,0,-15,0,15,0,0,0,0
-50,22,80,84.15,15,3.15,0,-15,0,15,0,0,0,0
-42,21,80,83.25,15,3.15,0,-15,0,15,0,0,0,0
-34,20,80,82.35,15,3.15,0,-15,0,15,0,0,0,0
-26,19,80,81.45,15,3.15,0,-15,0,15,0,0,0,0
-16,19,80,80.4,15,3.15,0,-15,0,15,0,0,0,0
0,18,80,79.35,-15,3,0,-15,0,-15,0,0,0,-3000
6,24,80,78.6,-15,2.55,0,-15,0,-15,0,0,0,0
14,26,80,77.85,-15,1.8,0,-15,0,-15,0,0,0,0
21,27,80,77.1,-15,1.65,0,-15,0,-15,0,0,0,0
21,25,80,76.5,15,1.95,0,-15,0,15,0,0,0,3000
34,25,80,75.9,-15,1.8,0,-15,0,-15,0,0,0,-3000
40,25,80,75.3,-15,1.8,0,-15,0,-15,0,0,0,0
40,24,80,74.7,15,1.95,0,-15,0,15,0,0,0,3000
47,22,80,74.1,15,2.1,0,-15,0,15,0,0,0,0
53,22,80,73.5,15,2.1,0,-15,0,15,0,0,0,0
62,22,80,72.75,15,2.1,0,-15,0,15,0,0,0,0
70,21,80,72,15,2.1,0,-15,0,15,0,0,0,0
84,25,80,71.25,-15,1.95,0,-15,0,-15,0,0,0,-3000
91,26,80,70.65,-15,1.8,0,-15,0,-15,0,0,0,0
99,26,80,69.9,-15,1.8,0,-15,0,-15,0,0,0,0
105,25,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
110,25,80,69.15,-15,1.8,0,-15,0,-15,0,0,0,0
113,25,80,69,-15,1.8,0,-15,0,-15,0,0,0,0
116,24,80,68.85,-15,1.8,0,-15,0,-15,0,0,0,0
117,24,80,68.85,-15,1.8,0,-15,0,-15,0,0,0,0
116,24,80,69.15,-15,1.8,0,15,0,-15,0,3000,0,0
116,24,80,69.3,-15,1.8,0,15,0,-15,0,0,0,0
115,23,80,69.6,-15,1.8,0,15,0,-15,0,0,0,0
109,22,80,69.75,15,1.95,0,15,0,15,0,0,0,3000
110,22,80,69.9,15,1.95,0,15,0,15,0,0,0,0
110,21,80,70.05,15,2.1,0,15,0,15,0,0,0,0
111,21,80,70.05,15,2.1,0,15,0,15,0,0,0,0
114,21,80,69.9,15,2.1,0,-15,0,15,0,-3000,0,0
123,21,80,69.75,-15,1.95,0,-15,0,-15,0,0,0,-3000
125,21,80,69.75,-15,1.95,0,-15,0,-15,0,0,0,0
127,20,80,69.6,-15,1.95,0,-15,0,-15,0,0,0,0
130,21,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
132,20,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
134,20,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
135,20,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
135,20,80,69.6,-15,1.8,0,15,0,-15,0,3000,0,0
137,19,80,69.6,-15,1.8,0,15,0,-15,0,0,0,0
131,18,80,69.75,15,1.95,0,15,0,15,0,0,0,3000
131,18,80,69.9,15,1.95,0,15,0,15,0,0,0,0
133,18,80,69.9,15,1.95,0,15,0,15,0,0,0,0
134,17,80,69.9,15,1.95,0,15,0,15,0,0,0,0
136,17,80,69.9,15,1.95,0,15,0,15,0,0,0,0
139,17,80,69.75,15,1.95,0,-15,0,15,0,-3000,0,0
140,17,80,69.75,15,1.95,0,-15,0,15,0,0,0,0
143,16,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
145,16,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
154,16,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,-3000
155,16,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
157,16,80,69.45,-15,1.8,0,-15,0,-15,0,0,0,0
157,16,80,69.6,-15,1.8,0,15,0,-15,0,3000,0,0
159,15,80,69.6,-15,1.8,0,15,0,-15,0,0,0,0
153,14,80,69.75,15,1.95,0,15,0,15,0,0,0,3000
154,14,80,69.75,15,1.95,0,15,0,15,0,0,0,0
154,14,80,69.9,15,1.95,0,15,0,15,0,0,0,0
156,14,80,69.9,15,1.95,0,15,0,15,0,0,0,0
157,13,80,69.9,15,1.95,0,15,0,15,0,0,0,0
160,13,80,69.75,15,1.95,0,-15,0,15,0,-3000,0,0
162,13,80,69.75,15,1.95,0,-15,0,15,0,0,0,0
163,12,80,69.75,15,1.95,0,-15,0,15,0,0,0,0
166,12,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
168,12,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
169,11,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
171,11,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
173,7,80,69.6,15,1.95,0,-15,0,15,0,0,0,0
173,6,80,69.75,15,1.95,0,15,0,15,0,3000,0,0
174,6,80,69.75,15,1.95,0,15,0,15,0,0,0,0
176,5,80,69.75,15,1.95,0,15,0,15,0,0,0,0
177,5,80,69.75,15,1.95,0,15,0,15,0,0,0,0
177,5,80,69.9,15,1.95,0,15,0,15,0,0,0,0
179,4,80,69.9,15,1.95,0,15,0,15,0,0,0,0
181,4,80,69.9,15,1.95,0,15,0,15,0,0,0,0
182,3,80,69.9,15,1.95,0,15,0,15,0,0,0,0
184,3,80,69.9,15,1.95,0,15,0,15,0,0,0,0
185,2,80,69.9,15,1.95,0,15,0,15,0,0,0,0
187,-1,80,69.9,15,1.95,0,15,0,15,0,0,0,0
187,-2,80,70.05,15,1.95,0,15,0,15,0,0,0,0
188,-2,80,70.05,15,1.95,0,15,0,15,0,0,0,0
190,-3,80,70.05,15,1.95,0,15,0,15,0,0,0,0
191,-4,80,70.05,15,1.95,0,15,0,15,0,0,0,0
191,-4,80,70.2,15,1.95,0,15,0,15,0,0,0,0
193,-5,80,70.2,15,1.95,0,15,0,15,0,0,0,0
193,-5,80,70.35,15,1.95,0,15,0,15,0,0,0,0
194,-6,80,70.35,15,1.95,0,15,0,15,0,0,0,0
202,-11,81,70.35,15,1.95,0,15,0,15,0,0,0,0
203,-12,81,70.35,15,1.95,0,15,0,15,0,0,0,0
204,-12,81,70.5,15,1.95,0,15,0,15,0,0,0,0
211,-12,81,70.5,-15,1.8,0,15,0,-15,0,0,0,-3000
211,-13,81,70.65,-15,1.8,0,15,0,-15,0,0,0,0
211,-14,81,70.8,-15,1.8,0,15,0,-15,0,0,0,0
212,-14,81,70.95,-15,1.8,0,15,0,-15,0,0,0,0
210,-19,81,71.25,-15,1.8,0,15,0,-15,0,0,0,0
209,-20,81,71.55,-15,1.8,0,15,0,-15,0,0,0,0
209,-21,81,71.7,-15,1.8,0,15,0,-15,0,0,0,0
206,-22,81,72.15,-15,1.8,0,15,0,-15,0,0,0,0
204,-23,81,72.45,-15,1.8,0,15,0,-15,0,0,0,0
203,-24,81,72.75,-15,1.8,0,15,0,-15,0,0,0,0
201,-29,81,73.2,-15,1.8,0,15,0,-15,0,0,0,0
198,-30,81,73.5,-15,1.8,0,15,0,-15,0,0,0,0
195,-31,81,73.95,-15,1.8,0,15,0,-15,0,0,0,0
187,-32,81,74.25,15,1.95,0,15,0,15,0,0,0,3000
184,-34,81,74.7,15,1.95,0,15,0,15,0,0,0,0
182,-35,81,75,15,1.95,0,15,0,15,0,0,0,0
186,-40,82,75.3,15,1.95,0,15,0,15,0,0,0,0
183,-41,82,75.75,15,1.95,0,15,0,15,0,0,0,0
181,-42,82,76.05,15,1.95,0,15,0,15,0,0,0,0
179,-43,82,76.35,15,1.95,0,15,0,15,0,0,0,0
176,-45,82,76.8,15,1.95,0,15,0,15,0,0,0,0
174,-50,82,77.1,15,1.95,0,15,0,15,0,0,0,0
171,-51,82,77.55,15,1.8,0,15,0,15,0,0,0,0
174,-52,82,77.85,-15,1.8,0,15,0,-15,0,0,0,-3000
172,-53,82,78.15,-15,1.8,0,15,0,-15,0,0,0,0
168,-55,82,78.6,-15,1.8,0,15,0,-15,0,0,0,0
165,-60,82,78.9,-15,1.8,0,15,0,-15,0,0,0,0
163,-61,82,79.2,-15,1.8,0,15,0,-15,0,0,0,0
159,-63,82,79.65,-15,1.8,0,15,0,-15,0,0,0,0
157,-64,82,79.95,-15,1.8,0,15,0,-15,0,0,0,0
153,-66,82,80.4,-15,1.8,0,15,0,-15,0,0,0,0
156,-71,83,80.7,-15,1.8,0,15,0,-15,0,0,0,0
152,-73,83,81.15,-15,1.8,0,15,0,-15,0,0,0,0
150,-75,83,81.45,-15,1.8,0,15,0,-15,0,0,0,0
146,-76,83,81.9,-15,1.8,0,15,0,-15,0,0,0,0
143,-78,83,82.2,-15,1.8,0,15,0,-15,0,0,0,0
140,-84,83,82.5,-15,1.8,0,15,0,-15,0,0,0,0
137,-85,83,82.8,-15,1.8,0,15,0,-15,0,0,0,0
133,-87,83,83.25,-15,1.8,0,15,0,-15,0,0,0,0
130,-89,83,83.55,-15,1.8,0,15,0,-15,0,0,0,0
127,-95,83,83.85,-15,1.8,0,15,0,-15,0,0,0,0
124,-97,83,84.15,-15,1.8,0,15,0,-15,0,0,0,0
122,-99,83,84.3,-15,1.8,0,15,0,-15,0,0,0,0
119,-101,83,84.6,-15,1.8,0,15,0,-15,0,0,0,0
122,-106,84,84.9,-15,1.65,0,15,0,-15,0,0,0,0
121,-108,84,85.05,-15,1.65,0,15,0,-15,0,0,0,0
118,-110,84,85.35,-15,1.35,0,15,0,-15,0,0,0,0
115,-110,84,85.65,-15,1.05,0,15,0,-15,0,0,0,0
111,-113,84,85.95,-15,0.45,0,15,0,-15,0,0,0,0
108,-112,84,86.25,-15,-0.3,0,15,0,-15,0,0,0,0
105,-111,84,86.55,-15,-1.05,0,15,0,-15,0,0,0,0
102,-110,84,86.85,-15,-1.8,0,15,0,-15,0,0,0,0
100,-113,84,87,-15,-2.55,0,15,0,-15,0,0,0,0
97,-110,84,87.3,-15,-3.45,0,15,0,-15,0,0,0,0
95,-108,84,87.45,-15,-4.35,0,15,0,-15,0,0,0,0
91,-106,84,87.75,-15,-5.4,0,15,0,-15,0,0,0,0
95,-107,85,87.9,-15,-6.3,0,15,0,-15,0,0,0,0
94,-105,85,88.05,-15,-7.35,0,15,0,-15,0,0,0,0
92,-102,85,88.2,-15,-8.25,0,15,0,-15,0,0,0,0
90,-99,85,88.35,-15,-9.15,0,15,0,-15,0,0,0,0
89,-99,85,88.35,-15,-10.2,0,15,0,-15,0,0,0,0
87,-96,85,88.5,-15,-11.25,0,15,0,-15,0,0,0,0
85,-92,85,88.65,-15,-12.45,0,15,0,-15,0,0,0,0
85,-87,85,88.65,-15,-13.8,0,15,0,-15,0,0,0,0
83,-86,85,88.8,-15,-15.15,0,15,0,-15,0,0,0,0
82,-80,85,88.8,-15,-16.5,0,15,0,-15,0,0,0,0
82,-75,85,88.8,-15,-18,0,15,0,-15,0,0,0,0
81,-68,85,88.8,-15,-19.35,0,15,0,-15,0,0,0,0
87,-66,86,88.8,-15,-20.85,0,15,0,-15,0,0,0,0
88,-59,86,88.65,-15,-22.35,0,-15,0,-15,0,-3000,0,0
89,-53,86,88.5,-15,-23.7,0,-15,0,-15,0,0,0,0
90,-53,86,88.35,-15,-24.6,0,-15,0,-15,0,0,0,0
89,-47,86,88.35,-15,-25.65,0,-15,0,-15,0,0,0,0
89,-41,86,88.35,-15,-26.85,0,-15,0,-15,0,0,0,0
89,-36,86,88.35,-15,-27.9,0,-15,0,-15,0,0,0,0
88,-35,86,88.35,-15,-28.8,0,-15,0,-15,0,0,0,0
87,-29,86,88.5,-15,-29.85,0,15,0,-15,0,3000,0,0
86,-24,86,88.5,-15,-30.75,0,15,0,-15,0,0,0,0
90,-23,87,88.65,-15,-31.65,0,15,0,-15,0,0,0,0
89,-18,87,88.8,-15,-32.55,0,15,0,-15,0,0,0,0
89,-13,87,88.8,-15,-33.45,0,15,0,-15,0,0,0,0
88,-7,87,88.8,-15,-34.35,0,15,0,-15,0,0,0,0
88,-6,87,88.8,-15,-35.1,0,15,0,-15,0,0,0,0
89,0,87,88.65,-15,-36,0,-15,0,-15,0,-3000,0,0
90,4,87,88.5,-15,-36.75,0,-15,0,-15,0,0,0,0
90,6,87,88.5,-15,-37.5,0,-15,0,-15,0,0,0,0
91,11,87,88.35,-15,-38.25,0,-15,0,-15,0,0,0,0
91,16,87,88.35,-15,-39,0,-15,0,-15,0,0,0,0
91,21,87,88.35,-15,-39.6,0,-15,0,-15,0,0,0,0
97,21,88,88.35,-15,-40.2,0,-15,0,-15,0,0,0,0
95,26,88,88.5,-15,-40.65,0,15,0,-15,0,3000,0,0
